freq,product,consom,unit,tax,currency,geo\TIME_PERIOD	1985-S1 	1986-S1 	1987-S1 	1988-S1 	1989-S1 	1990-S1 	1990-S2 	1991-S1 	1991-S2 	1992-S1 	1992-S2 	1993-S1 	1993-S2 	1994-S1 	1994-S2 	1995-S1 	1995-S2 	1996-S1 	1996-S2 	1997-S1 	1997-S2 	1998-S1 	1998-S2 	1999-S1 	1999-S2 	2000-S1 	2000-S2 	2001-S1 	2001-S2 	2002-S1 	2002-S2 	2003-S1 	2003-S2 	2004-S1 	2004-S2 	2005-S1 	2005-S2 	2006-S1 	2006-S2 	2007-S1 	2007-S2 
S,4100,4141250,GJ_GCV,X_TAX,EUR,EU27_2007	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.7200 	7.8000 	9.0100 	9.8800 	10.8000 	9.9500 p
S,4100,4141250,GJ_GCV,X_TAX,EUR,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.1718 	5.8855 	5.5502 	5.3988 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
S,4100,4141250,GJ_GCV,X_TAX,EUR,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.9200 	: 	: 	7.7300 	9.2000 	9.7800 	9.7800 	9.7800 
S,4100,4141250,GJ_GCV,X_TAX,EUR,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.2747 	6.4811 	6.4211 	6.5330 	6.4264 	: 
S,4100,4141250,GJ_GCV,X_TAX,EUR,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.2114 	2.0735 	2.3042 	2.1747 	2.0994 	1.9341 	2.6346 	2.1447 	2.1476 	2.6180 	2.9968 	3.2522 	3.3439 	3.1377 	2.9894 	2.9495 	2.8977 	3.1782 	3.1209 	3.7135 	3.7912 	3.7469 	3.8456 	3.9259 	4.8198 	5.0981 	5.1687 	5.7479 	6.0097 	5.4305 	8.2493 	8.7388 
S,4100,4141250,GJ_GCV,X_TAX,EUR,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8.0640 	8.0640 	8.1170 	8.5630 	9.4000 	9.8800 	10.9800 	: 
S,4100,4141250,GJ_GCV,X_TAX,EUR,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.0543 	3.8230 	4.0199 	3.7448 	4.8600 	5.5317 	5.5315 	5.5404 
S,4100,4141250,GJ_GCV,X_TAX,EUR,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.3496 	7.9600 	9.4151 	9.8400 	10.7177 	9.7623 
S,4100,4141250,GJ_GCV,X_TAX,EUR,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.5336 	3.5931 	3.6479 	3.7064 	4.2816 	4.5977 	5.4910 	5.3379 
S,4100,4141250,GJ_GCV,X_TAX,EUR,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.2409 	7.2700 	8.1900 	8.3200 	9.5800 	9.7300 	10.7900 	: 
S,4100,4141250,GJ_GCV,X_TAX,EUR,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.9003 	5.1463 	6.1735 	6.2162 	5.4425 	5.4663 	: 	4.7806 	5.0458 	5.7043 	6.0338 	7.2328 	7.4721 	8.1944 	8.4364 
S,4100,4141250,GJ_GCV,X_TAX,EUR,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11.4000 	10.5400 	11.2900 	11.2300 	10.3700 	: 	10.7800 	11.7330 	12.8400 	12.4300 	12.2110 	12.2870 
S,4100,4141250,GJ_GCV,X_TAX,EUR,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.0269 	5.7203 	6.4367 	6.9238 	7.6042 	8.2437 
S,4100,4141250,GJ_GCV,X_TAX,EUR,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.2560 	6.4457 	6.3393 	6.4698 	6.4332 	6.0555 	6.0723 	6.8514 	7.0061 	8.7811 	9.2080 	9.0057 	9.1057 	9.8874 	9.3298 	9.8722 	9.9933 	11.8484 	10.7238 	13.1456 	13.7897 	12.5117 	: 
S,4100,4141250,GJ_GCV,X_TAX,EUR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5.5977 	5.7144 	6.0405 	5.4518 	8.1617 	7.9996 	9.4386 	9.6021 
S,4100,4141250,GJ_GCV,X_TAX,EUR,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.3802 
S,4100,4141250,GJ_GCV,X_TAX,EUR,UK	: 	: 	: 	: 	: 	5.2330 	5.8728 	6.0411 	6.3116 	6.1608 	5.9228 	5.2475 	5.4577 	5.5601 	5.2496 	5.4167 	5.0523 	5.0352 	5.1732 	5.7624 	6.2182 	6.1498 	5.7065 	5.3919 	5.6249 	5.9676 	5.7942 	5.6238 	6.0963 	5.9683 	6.0748 	5.9046 	5.5821 	5.7935 	6.3386 	6.7414 	6.9230 	7.5221 	9.2175 	10.8982 	9.4158 
S,4100,4141250,GJ_GCV,X_TAX,NAC,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.1900 	7.1900 	7.2800 	9.0100 	9.0100 	9.3700 	9.3700 
S,4100,4141250,GJ_GCV,X_TAX,NAC,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.4600 	8.1700 	9.2200 	9.6900 	9.0800 	8.1100 
S,4100,4141250,GJ_GCV,X_TAX,NAC,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9.7330 	9.7460 	10.2010 	10.4210 	12.5070 	13.2690 	13.4750 	13.6510 
S,4100,4141250,GJ_GCV,X_TAX,NAC,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	118.6800 	136.2800 	158.4030 	161.1820 	166.7400 	152.8450 	144.4440 	158.4170 	147.8247 	141.5000 	163.1000 	166.8000 	219.4700 	225.2000 	194.2700 	197.0300 
S,4100,4141250,GJ_GCV,X_TAX,NAC,DE	7.9813 	8.1398 	5.4197 	4.6016 	4.2437 	4.7704 	: 	5.0311 	5.3686 	5.2050 	5.0311 	5.5935 	5.7827 	5.8083 	5.7571 	5.5884 	5.3379 	5.1436 	5.1845 	5.6089 	5.7214 	5.6958 	5.6089 	5.2561 	4.8828 	5.5168 	6.6826 	8.2523 	8.3954 	7.9200 	7.3900 	7.5400 	7.7650 	7.6360 	7.6300 	9.6400 	8.9700 	10.8700 	12.0800 	12.7500 	11.4700 
S,4100,4141250,GJ_GCV,X_TAX,NAC,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	44.4500 	50.1900 	66.2800 	71.7000 	81.3800 	67.3600 	55.6300 	59.5100 	61.5300 	56.6800 	62.5900 	81.0000 	93.0000 	89.3000 	97.8000 	120.0000 	101.1000 	106.5000 
S,4100,4141250,GJ_GCV,X_TAX,NAC,EA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.8800 	7.5000 	7.4400 	8.4700 	8.4500 	9.9000 	10.5900 	11.2100 	10.4200 p
S,4100,4141250,GJ_GCV,X_TAX,NAC,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	56.6920 	: 	56.6916 	56.7000 	56.6700 	56.6700 	56.9500 	63.4800 	72.3200 	91.7900 
S,4100,4141250,GJ_GCV,X_TAX,NAC,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.2476 	7.4000 	8.9800 	8.7530 	9.0716 	8.7648 
S,4100,4141250,GJ_GCV,X_TAX,NAC,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.2000 	7.0100 	7.1400 	8.0300 	8.0600 	9.2800 	10.2500 	11.1400 	10.1100 p
S,4100,4141250,GJ_GCV,X_TAX,NAC,EU25	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.8100 	6.9400 	7.7900 	7.8400 	9.0600 	9.9400 	10.8600 	: 
S,4100,4141250,GJ_GCV,X_TAX,NAC,EU27_2007	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.7200 	7.8000 	9.0100 	9.8800 	10.8000 	9.9500 p
S,4100,4141250,GJ_GCV,X_TAX,NAC,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.2078 	5.9370 	5.5502 	5.3988 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
S,4100,4141250,GJ_GCV,X_TAX,NAC,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.9200 	: 	: 	7.7300 	9.2000 	9.7800 	9.7800 	9.7800 
S,4100,4141250,GJ_GCV,X_TAX,NAC,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	47.3700 	47.3700 	47.3700 	47.3700 	47.3700 	: 
S,4100,4141250,GJ_GCV,X_TAX,NAC,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	220.1300 	220.1300 	234.0000 	234.0000 	238.5000 	238.5000 	364.5000 	364.5000 	393.6600 	509.4000 	605.1600 	689.4000 	749.7000 	749.7000 	749.7000 	738.6500 	738.6500 	827.0300 	827.0300 	924.4400 	924.4400 	924.4400 	924.4400 	1035.3700 	1273.9700 	1273.9700 	1273.9700 	1416.6900 	1506.7000 	1506.9000 	2094.3400 	2157.6200 
S,4100,4141250,GJ_GCV,X_TAX,NAC,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8.0640 	8.0640 	8.1170 	8.5630 	9.4000 	9.8800 	10.9800 	: 
S,4100,4141250,GJ_GCV,X_TAX,NAC,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14.0000 	13.2000 	13.8800 	12.9300 	16.7806 	19.1000 	19.0991 	19.1300 
S,4100,4141250,GJ_GCV,X_TAX,NAC,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.3496 	7.9600 	9.4151 	9.8400 	10.7177 	9.7623 
S,4100,4141250,GJ_GCV,X_TAX,NAC,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.3700 	2.3700 	2.5400 	2.5800 	2.9800 	3.2000 	3.8300 	3.7200 
S,4100,4141250,GJ_GCV,X_TAX,NAC,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.2409 	7.2700 	8.1900 	8.3200 	9.5800 	9.7300 	10.7900 	: 
S,4100,4141250,GJ_GCV,X_TAX,NAC,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19.8600 	19.8600 	22.3300 	22.3300 	22.2500 	22.2500 	: 	22.5300 	22.5300 	23.2700 	24.7300 	27.6300 	29.8600 	31.7900 	31.7900 
S,4100,4141250,GJ_GCV,X_TAX,NAC,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11.4000 	10.5400 	11.2900 	11.2300 	10.3700 	: 	10.7800 	11.7330 	12.8400 	12.4300 	12.2110 	12.2870 
S,4100,4141250,GJ_GCV,X_TAX,NAC,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15.3700 	20.3913 	23.4611 	24.7284 	25.7951 	25.8400 
S,4100,4141250,GJ_GCV,X_TAX,NAC,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	52.7900 	55.3000 	54.7000 	56.4000 	56.4000 	55.0000 	53.1000 	58.9000 	58.9000 	78.2000 	85.3000 	83.1000 	84.4000 	90.7000 	85.7000 	90.2000 	91.9000 	107.2000 	101.1000 	122.4000 	127.1000 	113.6000 	: 
S,4100,4141250,GJ_GCV,X_TAX,NAC,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	228.0000 	228.0000 	233.0000 	212.0000 	306.0000 	307.0000 	328.0000 	320.0000 
S,4100,4141250,GJ_GCV,X_TAX,NAC,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.9700 
S,4100,4141250,GJ_GCV,X_TAX,NAC,UK	: 	: 	: 	: 	: 	3.8100 	4.1000 	4.2400 	4.4000 	4.4000 	4.2300 	4.1500 	4.1500 	4.1500 	4.1500 	4.2700 	4.2600 	4.2500 	4.2300 	4.2200 	4.1100 	4.0900 	3.8100 	3.7900 	3.7000 	3.6900 	3.6100 	3.5700 	3.7100 	3.6800 	3.8800 	3.8800 	3.9100 	4.0100 	4.2200 	4.7100 	4.7600 	5.1600 	6.3400 	7.2300 	6.3500 
S,4100,4141250,GJ_GCV,X_TAX,NAT,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.1900 	7.1900 	7.2800 	9.0100 	9.0100 	9.3700 	9.3700 
S,4100,4141250,GJ_GCV,X_TAX,NAT,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.4600 	8.1700 	9.2200 	9.6900 	9.0800 	8.1100 
S,4100,4141250,GJ_GCV,X_TAX,NAT,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9.7330 	9.7460 	10.2010 	10.4210 	12.5070 	13.2690 	13.4750 	13.6510 
S,4100,4141250,GJ_GCV,X_TAX,NAT,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	118.6800 	136.2800 	158.4030 	161.1820 	166.7400 	152.8450 	144.4440 	158.4170 	147.8247 	141.5000 	163.1000 	166.8000 	219.4700 	225.2000 	194.2700 	197.0300 
S,4100,4141250,GJ_GCV,X_TAX,NAT,DE	15.6100 	15.9200 	10.6000 	9.0000 	8.3000 	9.3300 	: 	9.8400 	10.5000 	10.1800 	9.8400 	10.9400 	11.3100 	11.3600 	11.2600 	10.9300 	10.4400 	10.0600 	10.1400 	10.9700 	11.1900 	11.1400 	10.9700 	10.2800 	9.5500 	10.7900 	13.0700 	16.1400 	16.4200 	7.9200 	7.3900 	7.5400 	7.7650 	7.6360 	7.6300 	9.6400 	8.9700 	10.8700 	12.0800 	12.7500 	11.4700 
S,4100,4141250,GJ_GCV,X_TAX,NAT,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	44.4500 	50.1900 	66.2800 	71.7000 	81.3800 	67.3600 	55.6300 	59.5100 	61.5300 	56.6800 	62.5900 	81.0000 	93.0000 	89.3000 	97.8000 	120.0000 	101.1000 	106.5000 
S,4100,4141250,GJ_GCV,X_TAX,NAT,EA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.8800 	7.5000 	7.4400 	8.4700 	8.4500 	9.9000 	10.5900 	11.2100 	10.4200 p
S,4100,4141250,GJ_GCV,X_TAX,NAT,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	56.6920 	: 	56.6916 	56.7000 	56.6700 	56.6700 	56.9500 	63.4800 	72.3200 	91.7900 
S,4100,4141250,GJ_GCV,X_TAX,NAT,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.2476 	7.4000 	8.9800 	8.7530 	9.0716 	8.7648 
S,4100,4141250,GJ_GCV,X_TAX,NAT,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.2000 	7.0100 	7.1400 	8.0300 	8.0600 	9.2800 	10.2500 	11.1400 	10.1100 p
S,4100,4141250,GJ_GCV,X_TAX,NAT,EU25	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.8100 	6.9400 	7.7900 	7.8400 	9.0600 	9.9400 	10.8600 	: 
S,4100,4141250,GJ_GCV,X_TAX,NAT,EU27_2007	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.7200 	7.8000 	9.0100 	9.8800 	10.8000 	9.9500 p
S,4100,4141250,GJ_GCV,X_TAX,NAT,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	36.9100 	35.3000 	33.0000 	32.1000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
S,4100,4141250,GJ_GCV,X_TAX,NAT,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.9200 	: 	: 	7.7300 	9.2000 	9.7800 	9.7800 	9.7800 
S,4100,4141250,GJ_GCV,X_TAX,NAT,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	47.3700 	47.3700 	47.3700 	47.3700 	47.3700 	: 
S,4100,4141250,GJ_GCV,X_TAX,NAT,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	220.1300 	220.1300 	234.0000 	234.0000 	238.5000 	238.5000 	364.5000 	364.5000 	393.6600 	509.4000 	605.1600 	689.4000 	749.7000 	749.7000 	749.7000 	738.6500 	738.6500 	827.0300 	827.0300 	924.4400 	924.4400 	924.4400 	924.4400 	1035.3700 	1273.9700 	1273.9700 	1273.9700 	1416.6900 	1506.7000 	1506.9000 	2094.3400 	2157.6200 
S,4100,4141250,GJ_GCV,X_TAX,NAT,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8.0640 	8.0640 	8.1170 	8.5630 	9.4000 	9.8800 	10.9800 	: 
S,4100,4141250,GJ_GCV,X_TAX,NAT,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14.0000 	13.2000 	13.8800 	12.9300 	16.7806 	19.1000 	19.0991 	19.1300 
S,4100,4141250,GJ_GCV,X_TAX,NAT,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.3496 	7.9600 	9.4151 	9.8400 	10.7177 	9.7623 
S,4100,4141250,GJ_GCV,X_TAX,NAT,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.3700 	2.3700 	2.5400 	2.5800 	2.9800 	3.2000 	3.8300 	3.7200 
S,4100,4141250,GJ_GCV,X_TAX,NAT,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.2409 	7.2700 	8.1900 	8.3200 	9.5800 	9.7300 	10.7900 	: 
S,4100,4141250,GJ_GCV,X_TAX,NAT,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19.8600 	19.8600 	22.3300 	22.3300 	22.2500 	22.2500 	: 	22.5300 	22.5300 	23.2700 	24.7300 	27.6300 	29.8600 	31.7900 	31.7900 
S,4100,4141250,GJ_GCV,X_TAX,NAT,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11.4000 	10.5400 	11.2900 	11.2300 	10.3700 	: 	10.7800 	11.7330 	12.8400 	12.4300 	12.2110 	12.2870 
S,4100,4141250,GJ_GCV,X_TAX,NAT,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15.3700 	20.3913 	23.4611 	24.7284 	25.7951 	25.8400 
S,4100,4141250,GJ_GCV,X_TAX,NAT,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	52.7900 	55.3000 	54.7000 	56.4000 	56.4000 	55.0000 	53.1000 	58.9000 	58.9000 	78.2000 	85.3000 	83.1000 	84.4000 	90.7000 	85.7000 	90.2000 	91.9000 	107.2000 	101.1000 	122.4000 	127.1000 	113.6000 	: 
S,4100,4141250,GJ_GCV,X_TAX,NAT,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	228.0000 	228.0000 	233.0000 	212.0000 	306.0000 	307.0000 	328.0000 	320.0000 
S,4100,4141250,GJ_GCV,X_TAX,NAT,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.9700 
